"filename", "language", "JSON", "Markdown", "YAML", "JSON with Comments", "TypeScript", "TypeScript JSX", "XML", "JavaScript", "PostCSS", "MS SQL", "HTML", "Properties", "comment", "blank", "total"
"c:\Servers\Foundry\packages\ui\src\components\icons\list-bullet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 3, 17, 141
"c:\Servers\Foundry\packages\ui\src\components\icons\lock-closed.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 3, 14, 115
"c:\Servers\Foundry\packages\ui\src\components\icons\lock-open.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 3, 14, 113
"c:\Servers\Foundry\packages\ui\src\components\icons\magnifying-glass-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 3, 13, 101
"c:\Servers\Foundry\packages\ui\src\components\icons\magnifying-glass-minus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 13, 91
"c:\Servers\Foundry\packages\ui\src\components\icons\magnifying-glass-plus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 14, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\magnifying-glass.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\map-pin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\map.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\mc-chicken.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 1, 2, 141
"c:\Servers\Foundry\packages\ui\src\components\icons\megaphone.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\microphone.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\minus-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\minus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\moon.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\musical-note.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\newspaper.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 14, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\no-symbol.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 14, 105
"c:\Servers\Foundry\packages\ui\src\components\icons\numbered-list.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 3, 17, 140
"c:\Servers\Foundry\packages\ui\src\components\icons\paint-brush.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\paper-airplane.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\paper-clip.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\pause-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 16, 111
"c:\Servers\Foundry\packages\ui\src\components\icons\pause.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 16, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\pencil-square.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 3, 13, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\pencil.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 77, 0, 0, 0, 0, 0, 0, 3, 13, 93
"c:\Servers\Foundry\packages\ui\src\components\icons\percent-badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 13, 107
"c:\Servers\Foundry\packages\ui\src\components\icons\phone-arrow-down-left.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\phone-arrow-up-right.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 13, 91
"c:\Servers\Foundry\packages\ui\src\components\icons\phone-x-mark.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 13, 91
"c:\Servers\Foundry\packages\ui\src\components\icons\phone.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\photo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\play-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\play-pause.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\play.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\plus-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 14, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\plus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 12, 88
"c:\Servers\Foundry\packages\ui\src\components\icons\power.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 3, 14, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\presentation-chart-bar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 3, 13, 106
"c:\Servers\Foundry\packages\ui\src\components\icons\presentation-chart-line.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\printer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\puzzle-piece.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 3, 13, 105
"c:\Servers\Foundry\packages\ui\src\components\icons\qr-code.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 13, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\question-mark-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\queue-list.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 3, 15, 106
"c:\Servers\Foundry\packages\ui\src\components\icons\radio.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 3, 14, 126
"c:\Servers\Foundry\packages\ui\src\components\icons\receipt-percent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 3, 14, 125
"c:\Servers\Foundry\packages\ui\src\components\icons\receipt-refund.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\rectangle-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 3, 13, 111
"c:\Servers\Foundry\packages\ui\src\components\icons\rectangle-stack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\rocket-launch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 3, 14, 126
"c:\Servers\Foundry\packages\ui\src\components\icons\rss.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 3, 13, 106
"c:\Servers\Foundry\packages\ui\src\components\icons\scale.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\scissors.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\server-stack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\server.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 3, 14, 104
"c:\Servers\Foundry\packages\ui\src\components\icons\share.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 3, 14, 115
"c:\Servers\Foundry\packages\ui\src\components\icons\shield-check.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\shield-exclamation.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\shopping-bag.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\shopping-cart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\signal-slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\signal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 3, 13, 132
"c:\Servers\Foundry\packages\ui\src\components\icons\slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 3, 13, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\sparkles.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 3, 13, 115
"c:\Servers\Foundry\packages\ui\src\components\icons\speaker-wave.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 3, 13, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\speaker-x-mark.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 13, 91
"c:\Servers\Foundry\packages\ui\src\components\icons\square-2-stack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 3, 14, 114
"c:\Servers\Foundry\packages\ui\src\components\icons\square-3-stack-3d.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\squares-2x2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 3, 13, 123
"c:\Servers\Foundry\packages\ui\src\components\icons\squares-plus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 14, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\star.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 15, 100
"c:\Servers\Foundry\packages\ui\src\components\icons\stop-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\stop.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\strikethrough.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\sun.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\swatch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 3, 13, 94
"c:\Servers\Foundry\packages\ui\src\components\icons\table-cells.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\tag.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\ticket.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 3, 13, 96
"c:\Servers\Foundry\packages\ui\src\components\icons\trash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 3, 14, 131
"c:\Servers\Foundry\packages\ui\src\components\icons\trophy.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\truck.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 4, 15, 138
"c:\Servers\Foundry\packages\ui\src\components\icons\tv.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 3, 13, 99
"c:\Servers\Foundry\packages\ui\src\components\icons\underline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 3, 14, 111
"c:\Servers\Foundry\packages\ui\src\components\icons\user-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\user-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 3, 14, 149
"c:\Servers\Foundry\packages\ui\src\components\icons\user-minus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\user-plus.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 3, 14, 110
"c:\Servers\Foundry\packages\ui\src\components\icons\user.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 3, 13, 92
"c:\Servers\Foundry\packages\ui\src\components\icons\users.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 3, 13, 113
"c:\Servers\Foundry\packages\ui\src\components\icons\variable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 0, 0, 3, 13, 95
"c:\Servers\Foundry\packages\ui\src\components\icons\video-camera-slash.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 3, 13, 89
"c:\Servers\Foundry\packages\ui\src\components\icons\video-camera.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 14, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\view-columns.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 3, 14, 102
"c:\Servers\Foundry\packages\ui\src\components\icons\viewfinder-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 3, 14, 133
"c:\Servers\Foundry\packages\ui\src\components\icons\wallet.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 3, 13, 108
"c:\Servers\Foundry\packages\ui\src\components\icons\wifi.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 3, 13, 107
"c:\Servers\Foundry\packages\ui\src\components\icons\window.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 3, 13, 97
"c:\Servers\Foundry\packages\ui\src\components\icons\wrench-screwdriver.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 3, 13, 98
"c:\Servers\Foundry\packages\ui\src\components\icons\wrench.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 0, 0, 3, 13, 101
"c:\Servers\Foundry\packages\ui\src\components\icons\x-circle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 3, 13, 91
"c:\Servers\Foundry\packages\ui\src\components\icons\x-mark.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 3, 13, 90
"c:\Servers\Foundry\packages\ui\src\components\index.ts", "TypeScript", 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 1, 1, 16
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\code-block\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 455, 0, 0, 0, 0, 0, 0, 4, 62, 521
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\code-block\server.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 1, 4, 54
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\color-picker\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 312, 0, 0, 0, 0, 0, 0, 3, 55, 370
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\gantt\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 1024, 0, 0, 0, 0, 0, 0, 40, 185, 1249
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\glimpse\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 2, 16, 72
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\glimpse\server.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\index.ts", "TypeScript", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 2, 12
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\kanban\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 50, 270
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\list\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 17, 106
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\qr-code\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 1, 15, 77
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\qr-code\server.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 5, 36
"c:\Servers\Foundry\packages\ui\src\components\kibo-ui\tree\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 6, 46, 372
"c:\Servers\Foundry\packages\ui\src\components\navbar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 2, 21, 237
"c:\Servers\Foundry\packages\ui\src\components\rating.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 16, 141
"c:\Servers\Foundry\packages\ui\src\components\timeline.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 9, 74
"c:\Servers\Foundry\packages\ui\src\hooks\use-is-in-view.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 1, 4, 24
"c:\Servers\Foundry\packages\ui\src\hooks\use-mobile.ts", "TypeScript", 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Servers\Foundry\packages\ui\src\lib\get-strict-context.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 6, 21
"c:\Servers\Foundry\packages\ui\src\lib\icon-manifest.ts", "TypeScript", 0, 0, 0, 0, 1270, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1272
"c:\Servers\Foundry\packages\ui\src\lib\theme-config.ts", "TypeScript", 0, 0, 0, 0, 329, 0, 0, 0, 0, 0, 0, 0, 0, 8, 337
"c:\Servers\Foundry\packages\ui\src\lib\utils.ts", "TypeScript", 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Servers\Foundry\packages\ui\src\primitives\accordion.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 7, 47
"c:\Servers\Foundry\packages\ui\src\primitives\alert-dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 14, 86
"c:\Servers\Foundry\packages\ui\src\primitives\alert.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 6, 39
"c:\Servers\Foundry\packages\ui\src\primitives\animate\github-stars.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 1, 24, 232
"c:\Servers\Foundry\packages\ui\src\primitives\animate\slot.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 1, 18, 97
"c:\Servers\Foundry\packages\ui\src\primitives\aspect-ratio.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 4, 10
"c:\Servers\Foundry\packages\ui\src\primitives\avatar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 6, 20
"c:\Servers\Foundry\packages\ui\src\primitives\badge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 5, 31
"c:\Servers\Foundry\packages\ui\src\primitives\bento-grid.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 3, 55
"c:\Servers\Foundry\packages\ui\src\primitives\breadcrumb.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 10, 52
"c:\Servers\Foundry\packages\ui\src\primitives\button-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 7, 57
"c:\Servers\Foundry\packages\ui\src\primitives\button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 5, 50
"c:\Servers\Foundry\packages\ui\src\primitives\buttons\button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 7, 33
"c:\Servers\Foundry\packages\ui\src\primitives\calendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 125, 0, 0, 0, 0, 0, 0, 0, 10, 135
"c:\Servers\Foundry\packages\ui\src\primitives\card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 9, 42
"c:\Servers\Foundry\packages\ui\src\primitives\carousel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 160, 0, 0, 0, 0, 0, 0, 0, 27, 187
"c:\Servers\Foundry\packages\ui\src\primitives\chart.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 252, 0, 0, 0, 0, 0, 0, 2, 39, 293
"c:\Servers\Foundry\packages\ui\src\primitives\checkbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"c:\Servers\Foundry\packages\ui\src\primitives\collapsible.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 6, 18
"c:\Servers\Foundry\packages\ui\src\primitives\command.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 12, 102
"c:\Servers\Foundry\packages\ui\src\primitives\context-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 18, 190
"c:\Servers\Foundry\packages\ui\src\primitives\dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 13, 88
"c:\Servers\Foundry\packages\ui\src\primitives\drawer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 13, 85
"c:\Servers\Foundry\packages\ui\src\primitives\dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 18, 186
"c:\Servers\Foundry\packages\ui\src\primitives\empty.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 9, 53
"c:\Servers\Foundry\packages\ui\src\primitives\encrypted-text.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 13, 21, 157
"c:\Servers\Foundry\packages\ui\src\primitives\field.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 0, 0, 20, 171
"c:\Servers\Foundry\packages\ui\src\primitives\footer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 7, 52
"c:\Servers\Foundry\packages\ui\src\primitives\hover-card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 7, 45
